Timestamp, Data Source, Data, Display Value, Raw Value
"2016-11-15T15:40:48Z", Altimeter (Barometer), Relative Altitude, 0.756793975830078 Meters, 0.7567939758300781
"2016-11-15T15:40:48Z", Altimeter (Barometer), Pressure, 101.041847229004 kPa, 101.0418472290039
"2016-11-15T15:40:48Z", Gyrometer (raw), x, 2.711066031767583, 2.71106603176758
"2016-11-15T15:40:48Z", Gyrometer (raw), y, 0.3428945072048253, 0.342894507204825
"2016-11-15T15:40:48Z", Gyrometer (raw), z, 0.4053922400862598, 0.40539224008626
"2016-11-15T15:40:48Z", WiFi, Connected SSID, NUwave, NUwave
"2016-11-15T15:40:48Z", WiFi, Connected BSSID, 18:64:72:2c:d9:f0, 18:64:72:2c:d9:f0
"2016-11-15T15:40:48Z", Microphone, Left Channel Level, -24.51128 dB, -24.5113
"2016-11-15T15:40:48Z", Microphone, Right Channel Level, -24.51128 dB, -24.5113
"2016-11-15T15:40:48Z", Screen, Screen Resolution (reported), 320 x 568 Points, ["height": 568.0, "width": 320.0]
"2016-11-15T15:40:48Z", Screen, Screen Resolution (native), 750 x 1334 Pixels, ["height": 1334.0, "width": 750.0]
"2016-11-15T15:40:48Z", Screen, Screen Scale (reported), 2, 2.0
"2016-11-15T15:40:48Z", Screen, Screen Scale (native), 2, 2.34375
"2016-11-15T15:40:48Z", Screen, Brightness, 46%, 0.464531928300858
"2016-11-15T15:40:48Z", Compass, Heading (True North), 105.7512130737305º, 105.75121307373
"2016-11-15T15:40:48Z", Compass, Heading (Magnetic North), 120.4494018554688º, 120.449401855469
"2016-11-15T15:40:48Z", Compass, x, 3.96805477142334, 3.96805477142334
"2016-11-15T15:40:48Z", Compass, y, -20.9288501739502, -20.9288501739502
"2016-11-15T15:40:48Z", Compass, z, -35.17010498046875, -35.1701049804688
"2016-11-15T15:40:48Z", Storage, Total, 121.94 GB, 121937772544
"2016-11-15T15:40:48Z", Storage, Free, 48.18 GB, 48175689728
"2016-11-15T15:40:48Z", Storage, Used, 73.76 GB, 73762082816
"2016-11-15T15:40:48Z", Memory, Total, 2.1 GB, 2097152000.0
"2016-11-15T15:40:48Z", Memory, Free, 51.3 MB, 51331072.0
"2016-11-15T15:40:48Z", Memory, Used, 1.75 GB, 1750171648.0
"2016-11-15T15:40:48Z", Memory, Active, 1.05 GB, 1045790720.0
"2016-11-15T15:40:48Z", Memory, Inactive, 499.4 MB, 499417088.0
"2016-11-15T15:40:48Z", Memory, Wired, 205 MB, 204963840.0
"2016-11-15T15:40:48Z", Memory, Purgeable, 29 MB, 28950528.0
"2016-11-15T15:40:49Z", GPS, Enabled, Yes, true
"2016-11-15T15:40:49Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:40:49Z", GPS, Latitude, 42.33884205163029, 42.3388420516303
"2016-11-15T15:40:49Z", GPS, Longitude, -71.08820903856477, -71.0882090385648
"2016-11-15T15:40:49Z", GPS, Altitude, 10.17364597320557 Meters, 10.1736459732056
"2016-11-15T15:40:49Z", GPS, Floor, No Data, NULL
"2016-11-15T15:40:49Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:40:49Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:40:49Z", Accelerometer (raw), x, 0.2286224365234375, 0.228622436523438
"2016-11-15T15:40:49Z", Accelerometer (raw), y, -0.5066070556640625, -0.506607055664062
"2016-11-15T15:40:49Z", Accelerometer (raw), z, -0.841827392578125, -0.841827392578125
"2016-11-15T15:40:49Z", Altimeter (Barometer), Relative Altitude, 0.744197845458984 Meters, 0.7441978454589844
"2016-11-15T15:40:49Z", Altimeter (Barometer), Pressure, 101.0419921875 kPa, 101.0419921875
"2016-11-15T15:40:50Z", Altimeter (Barometer), Relative Altitude, 0.721523284912109 Meters, 0.7215232849121094
"2016-11-15T15:40:50Z", Altimeter (Barometer), Pressure, 101.042266845703 kPa, 101.0422668457031
"2016-11-15T15:40:50Z", Acceleration (via User), x, 0.003739940701052547, 0.00373994070105255
"2016-11-15T15:40:50Z", Acceleration (via User), y, -0.01261893939226866, -0.0126189393922687
"2016-11-15T15:40:50Z", Acceleration (via User), z, -0.04423907026648521, -0.0442390702664852
"2016-11-15T15:40:50Z", Attitude, Roll, 0.2378590397681861, 0.237859039768186
"2016-11-15T15:40:50Z", Attitude, Yaw, -1.611261278176607, -1.61126127817661
"2016-11-15T15:40:50Z", Attitude, Pitch, 0.5558664779465442, 0.555866477946544
"2016-11-15T15:40:50Z", Attitude, Quarternion w, 0.6848504071374552, 0.684850407137455
"2016-11-15T15:40:50Z", Attitude, Quarternion x, 0.2709947481199063, 0.270994748119906
"2016-11-15T15:40:50Z", Attitude, Quarternion y, -0.1174660118704953, -0.117466011870495
"2016-11-15T15:40:50Z", Attitude, Quarternion z, -0.6661407526867699, -0.66614075268677
"2016-11-15T15:40:50Z", Gyrometer (smooth), x, 0.1213577017188072, 0.121357701718807
"2016-11-15T15:40:50Z", Gyrometer (smooth), y, 0.07657968997955322, 0.0765796899795532
"2016-11-15T15:40:50Z", Gyrometer (smooth), z, 0.0126866614446044, 0.0126866614446044
"2016-11-15T15:40:50Z", Acceleration (via Gravity), x, 0.2001480013132095, 0.20014800131321
"2016-11-15T15:40:50Z", Acceleration (via Gravity), y, -0.5276795029640198, -0.52767950296402
"2016-11-15T15:40:50Z", Acceleration (via Gravity), z, -0.8255271911621094, -0.825527191162109
"2016-11-15T15:40:50Z", Acceleration (total), x, 0.2038879420142621, 0.203887942014262
"2016-11-15T15:40:50Z", Acceleration (total), y, -0.5402984423562884, -0.540298442356288
"2016-11-15T15:40:50Z", Acceleration (total), z, -0.8697662614285946, -0.869766261428595
"2016-11-15T15:40:50Z", Magnetometer (corrected for device), x, 5.27963924407959, 5.27963924407959
"2016-11-15T15:40:50Z", Magnetometer (corrected for device), y, -30.07390022277832, -30.0739002227783
"2016-11-15T15:40:50Z", Magnetometer (corrected for device), z, -31.96743774414062, -31.9674377441406
"2016-11-15T15:40:50Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2016-11-15T15:40:51Z", Altimeter (Barometer), Relative Altitude, 0.63385009765625 Meters, 0.63385009765625
"2016-11-15T15:40:51Z", Altimeter (Barometer), Pressure, 101.043312072754 kPa, 101.0433120727539
"2016-11-15T15:40:51Z", GPS, Enabled, Yes, true
"2016-11-15T15:40:51Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2016-11-15T15:40:51Z", GPS, Latitude, 42.33884622380092, 42.3388462238009
"2016-11-15T15:40:51Z", GPS, Longitude, -71.08822189807992, -71.0882218980799
"2016-11-15T15:40:51Z", GPS, Altitude, 10.15281772613525 Meters, 10.1528177261353
"2016-11-15T15:40:51Z", GPS, Floor, No Data, NULL
"2016-11-15T15:40:51Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2016-11-15T15:40:51Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2016-11-15T15:40:51Z", Magnetometer (raw), x, 15.22900390625, 15.22900390625
"2016-11-15T15:40:51Z", Magnetometer (raw), y, -38.50357055664062, -38.5035705566406
"2016-11-15T15:40:51Z", Magnetometer (raw), z, -390.5695495605469, -390.569549560547
