Timestamp, Data Source, Data, Display Value, Raw Value
2016-11-20T00:02:39Z, Magnetometer (corrected for device), z, -1.86981201171875
2016-11-20T00:02:39Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-20T00:02:40Z, GPS, Latitude, 42.3386609753709
2016-11-20T00:02:40Z, GPS, Longitude, -71.0881192215368
2016-11-20T00:02:40Z, GPS, Altitude, 9.89546966552734
2016-11-20T00:02:40Z, GPS, Horizontal Accuracy, 188.901980727273
2016-11-20T00:02:43Z, GPS, Latitude, 42.3386184153519
2016-11-20T00:02:43Z, GPS, Longitude, -71.0881281269963
2016-11-20T00:02:43Z, GPS, Altitude, 10.175145149231
2016-11-20T00:02:43Z, GPS, Horizontal Accuracy, 65.0
2016-11-20T00:02:48Z, Attitude, Roll, -1.90841741946868
2016-11-20T00:02:48Z, Attitude, Yaw, 1.91719078573431
2016-11-20T00:02:48Z, Attitude, Pitch, -1.32238996049927
2016-11-20T00:02:48Z, Acceleration (via User), x, -0.102340430021286
2016-11-20T00:02:48Z, Acceleration (via User), y, 0.108483843505383
2016-11-20T00:02:48Z, Acceleration (via User), z, -0.0573915094137192
2016-11-20T00:02:48Z, Magnetometer (corrected for device), x, -15.3690223693848
2016-11-20T00:02:48Z, Magnetometer (corrected for device), y, 28.7800979614258
2016-11-20T00:02:48Z, Magnetometer (corrected for device), z, -21.2025756835938
2016-11-20T00:02:48Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-20T00:02:52Z, GPS, Latitude, 42.3386056910268
2016-11-20T00:02:52Z, GPS, Longitude, -71.0881132144535
2016-11-20T00:02:52Z, GPS, Altitude, 10.175145149231
2016-11-20T00:02:52Z, GPS, Horizontal Accuracy, 158.590105027417
2016-11-20T00:02:57Z, Attitude, Roll, -1.93166232207495
2016-11-20T00:02:57Z, Attitude, Yaw, -2.03413455198775
2016-11-20T00:02:57Z, Attitude, Pitch, -1.29019449214154
2016-11-20T00:02:57Z, Acceleration (via User), x, -0.119137801229954
2016-11-20T00:02:57Z, Acceleration (via User), y, -0.387539952993393
2016-11-20T00:02:57Z, Acceleration (via User), z, 0.0989199280738831
2016-11-20T00:02:57Z, Magnetometer (corrected for device), x, -28.4282875061035
2016-11-20T00:02:57Z, Magnetometer (corrected for device), y, 12.3462448120117
2016-11-20T00:02:57Z, Magnetometer (corrected for device), z, 15.9129028320312
2016-11-20T00:02:57Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-20T00:02:58Z, GPS, Latitude, 42.3386703287734
2016-11-20T00:02:58Z, GPS, Longitude, -71.0881778164521
2016-11-20T00:02:58Z, GPS, Altitude, 10.321515083313
2016-11-20T00:02:58Z, GPS, Horizontal Accuracy, 65.0
2016-11-20T00:03:00Z, GPS, Latitude, 42.3386736260736
2016-11-20T00:03:00Z, GPS, Longitude, -71.0881805931406
2016-11-20T00:03:00Z, GPS, Altitude, 10.391095161438
2016-11-20T00:03:00Z, GPS, Horizontal Accuracy, 65.0
2016-11-20T00:03:06Z, Attitude, Roll, -0.876483395745844
2016-11-20T00:03:06Z, Attitude, Yaw, 1.77503479321398
2016-11-20T00:03:06Z, Attitude, Pitch, -1.10543001944613
2016-11-20T00:03:06Z, Acceleration (via User), x, 0.0132576003670692
2016-11-20T00:03:06Z, Acceleration (via User), y, 0.389210194349289
2016-11-20T00:03:06Z, Acceleration (via User), z, 0.319744229316711
2016-11-20T00:03:06Z, Magnetometer (corrected for device), x, -13.175235748291
2016-11-20T00:03:06Z, Magnetometer (corrected for device), y, 42.8335800170898
2016-11-20T00:03:06Z, Magnetometer (corrected for device), z, -56.2322387695312
2016-11-20T00:03:06Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-20T00:03:09Z, GPS, Latitude, 42.3386876190427
2016-11-20T00:03:09Z, GPS, Longitude, -71.0881929361136
2016-11-20T00:03:09Z, GPS, Altitude, 10.391095161438
2016-11-20T00:03:09Z, GPS, Horizontal Accuracy, 101.016681245227
2016-11-20T00:03:11Z, GPS, Latitude, 42.3386251600516
2016-11-20T00:03:11Z, GPS, Longitude, -71.0880336554966
2016-11-20T00:03:11Z, GPS, Altitude, 9.97015571594238
2016-11-20T00:03:11Z, GPS, Horizontal Accuracy, 65.0
2016-11-20T00:03:15Z, Attitude, Roll, -1.10140394236493
2016-11-20T00:03:15Z, Attitude, Yaw, 1.60654618201421
2016-11-20T00:03:15Z, Attitude, Pitch, -1.22355183858988
2016-11-20T00:03:15Z, Acceleration (via User), x, -0.0156971476972103
2016-11-20T00:03:15Z, Acceleration (via User), y, 0.00808077119290829
2016-11-20T00:03:15Z, Acceleration (via User), z, -0.147561952471733
2016-11-20T00:03:15Z, Magnetometer (corrected for device), x, -30.7632331848145
2016-11-20T00:03:15Z, Magnetometer (corrected for device), y, 52.3339309692383
2016-11-20T00:03:15Z, Magnetometer (corrected for device), z, -32.7898864746094
2016-11-20T00:03:15Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-20T00:03:20Z, GPS, Latitude, 42.3386227539693
2016-11-20T00:03:20Z, GPS, Longitude, -71.0880092779626
2016-11-20T00:03:20Z, GPS, Altitude, 9.97015571594238
2016-11-20T00:03:20Z, GPS, Horizontal Accuracy, 93.262863828861
2016-11-20T00:03:24Z, Acceleration (via User), x, 0.273744016885757
2016-11-20T00:03:24Z, Acceleration (via User), y, -0.192104980349541
2016-11-20T00:03:24Z, Acceleration (via User), z, 0.372617989778519
2016-11-20T00:03:24Z, Attitude, Roll, -2.28593883768452
2016-11-20T00:03:24Z, Attitude, Yaw, 2.12741695539333
2016-11-20T00:03:24Z, Attitude, Pitch, -1.34714665922472
2016-11-20T00:03:24Z, Magnetometer (corrected for device), x, -51.3994941711426
2016-11-20T00:03:24Z, Magnetometer (corrected for device), y, -1.10396575927734
2016-11-20T00:03:24Z, Magnetometer (corrected for device), z, -13.3803405761719
2016-11-20T00:03:24Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-20T00:03:28Z, GPS, Latitude, 42.3386150759079
2016-11-20T00:03:28Z, GPS, Longitude, -71.0878546779538
2016-11-20T00:03:28Z, GPS, Altitude, 9.38549041748047
2016-11-20T00:03:28Z, GPS, Horizontal Accuracy, 65.0
2016-11-20T00:03:33Z, Attitude, Roll, -2.37862785763227
2016-11-20T00:03:33Z, Attitude, Yaw, 1.88081041788739
2016-11-20T00:03:33Z, Attitude, Pitch, -1.27146130599043
2016-11-20T00:03:33Z, Acceleration (via User), x, -0.0116840433329344
2016-11-20T00:03:33Z, Acceleration (via User), y, -0.331906080245972
2016-11-20T00:03:33Z, Acceleration (via User), z, -0.0238393861800432
2016-11-20T00:03:33Z, Magnetometer (corrected for device), x, -25.4074592590332
2016-11-20T00:03:33Z, Magnetometer (corrected for device), y, 7.14096832275391
2016-11-20T00:03:33Z, Magnetometer (corrected for device), z, -43.3197937011719
2016-11-20T00:03:33Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-20T00:03:37Z, GPS, Latitude, 42.3386171267278
2016-11-20T00:03:37Z, GPS, Longitude, -71.0877737606425
2016-11-20T00:03:37Z, GPS, Altitude, 9.38549041748047
2016-11-20T00:03:37Z, GPS, Horizontal Accuracy, 77.5482117379046
2016-11-20T00:03:39Z, GPS, Latitude, 42.3386420604207
2016-11-20T00:03:39Z, GPS, Longitude, -71.0881860469308
2016-11-20T00:03:39Z, GPS, Altitude, 9.81875991821289
2016-11-20T00:03:39Z, GPS, Horizontal Accuracy, 65.0
2016-11-20T00:03:42Z, Attitude, Roll, -1.49056490875069
2016-11-20T00:03:42Z, Attitude, Yaw, 2.71151353161085
2016-11-20T00:03:42Z, Attitude, Pitch, -1.2084363162867
2016-11-20T00:03:42Z, Acceleration (via User), x, 0.167443841695786
2016-11-20T00:03:42Z, Acceleration (via User), y, 0.219188258051872
2016-11-20T00:03:42Z, Acceleration (via User), z, -0.146806582808495
2016-11-20T00:03:42Z, Magnetometer (corrected for device), x, -18.2052192687988
2016-11-20T00:03:42Z, Magnetometer (corrected for device), y, 44.0811386108398
2016-11-20T00:03:42Z, Magnetometer (corrected for device), z, -51.6390991210938
2016-11-20T00:03:42Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-20T00:03:48Z, GPS, Latitude, 42.3386529379852
2016-11-20T00:03:48Z, GPS, Longitude, -71.088208355558
2016-11-20T00:03:48Z, GPS, Altitude, 9.81875991821289
2016-11-20T00:03:48Z, GPS, Horizontal Accuracy, 77.2008360205652
2016-11-20T00:03:51Z, Attitude, Roll, -1.93968757183267
2016-11-20T00:03:51Z, Attitude, Yaw, 2.44574849830143
2016-11-20T00:03:51Z, Attitude, Pitch, -1.33005832872515
2016-11-20T00:03:51Z, Acceleration (via User), x, -0.182755723595619
2016-11-20T00:03:51Z, Acceleration (via User), y, 0.23914960026741
2016-11-20T00:03:51Z, Acceleration (via User), z, -0.159074485301971
2016-11-20T00:03:51Z, Magnetometer (corrected for device), x, -45.850528717041
2016-11-20T00:03:51Z, Magnetometer (corrected for device), y, 36.6565322875977
2016-11-20T00:03:51Z, Magnetometer (corrected for device), z, -28.8894348144531
2016-11-20T00:03:51Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-20T00:03:57Z, GPS, Latitude, 42.3388928217834
2016-11-20T00:03:57Z, GPS, Longitude, -71.0882014408839
2016-11-20T00:03:57Z, GPS, Altitude, 9.78501605987549
2016-11-20T00:03:57Z, GPS, Horizontal Accuracy, 65.0
2016-11-20T00:04:00Z, GPS, Latitude, 42.3385828407876
2016-11-20T00:04:00Z, GPS, Longitude, -71.0882059112853
2016-11-20T00:04:00Z, GPS, Altitude, 9.908935546875
2016-11-20T00:04:00Z, GPS, Horizontal Accuracy, 36.7192501616952
2016-11-20T00:04:00Z, Attitude, Roll, -1.65908345046915
2016-11-20T00:04:00Z, Attitude, Yaw, 1.56187485808101
2016-11-20T00:04:00Z, Attitude, Pitch, -1.31881099360124
2016-11-20T00:04:00Z, Acceleration (via User), x, -1.18528354167938
2016-11-20T00:04:00Z, Acceleration (via User), y, 1.30683398246765
2016-11-20T00:04:00Z, Acceleration (via User), z, -0.53423660993576
2016-11-20T00:04:00Z, Magnetometer (corrected for device), x, -19.8992500305176
2016-11-20T00:04:00Z, Magnetometer (corrected for device), y, 36.3378372192383
2016-11-20T00:04:00Z, Magnetometer (corrected for device), z, -31.9937133789062
2016-11-20T00:04:00Z, Magnetometer (corrected for device), Estimated Accuracy, High
2016-11-20T00:04:01Z, GPS, Latitude, 42.3386177095048
2016-11-20T00:04:01Z, GPS, Longitude, -71.0882173106736
2016-11-20T00:04:01Z, GPS, Altitude, 5.54916000366211
2016-11-20T00:04:01Z, GPS, Horizontal Accuracy, 34.6456144964815
2016-11-20T00:04:02Z, GPS, Latitude, 42.3386563081689
2016-11-20T00:04:02Z, GPS, Longitude, -71.0882266145862
2016-11-20T00:04:02Z, GPS, Altitude, 6.11703109741211
2016-11-20T00:04:02Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:03Z, GPS, Latitude, 42.3386932304523
2016-11-20T00:04:03Z, GPS, Longitude, -71.0882328171945
2016-11-20T00:04:03Z, GPS, Altitude, 5.91482162475586
2016-11-20T00:04:03Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:04Z, GPS, Latitude, 42.3387232795752
2016-11-20T00:04:04Z, GPS, Longitude, -71.088234158299
2016-11-20T00:04:04Z, GPS, Altitude, 6.05620956420898
2016-11-20T00:04:04Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:05Z, GPS, Latitude, 42.3387533286981
2016-11-20T00:04:05Z, GPS, Longitude, -71.0882285424239
2016-11-20T00:04:05Z, GPS, Altitude, 6.23745346069336
2016-11-20T00:04:05Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:06Z, GPS, Latitude, 42.3387905443482
2016-11-20T00:04:06Z, GPS, Longitude, -71.0882246867484
2016-11-20T00:04:06Z, GPS, Altitude, 6.24059677124023
2016-11-20T00:04:06Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:07Z, GPS, Latitude, 42.3388247006036
2016-11-20T00:04:07Z, GPS, Longitude, -71.0882200767017
2016-11-20T00:04:07Z, GPS, Altitude, 5.98055648803711
2016-11-20T00:04:07Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:08Z, GPS, Latitude, 42.3388543306313
2016-11-20T00:04:08Z, GPS, Longitude, -71.0882195737875
2016-11-20T00:04:08Z, GPS, Altitude, 5.78554916381836
2016-11-20T00:04:08Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:09Z, GPS, Latitude, 42.3388804821692
2016-11-20T00:04:09Z, GPS, Longitude, -71.0882168915785
2016-11-20T00:04:09Z, GPS, Altitude, 5.63064193725586
2016-11-20T00:04:09Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:09Z, Acceleration (via User), x, 0.0607522651553154
2016-11-20T00:04:09Z, Acceleration (via User), y, 1.08115363121033
2016-11-20T00:04:09Z, Acceleration (via User), z, 0.978699386119843
2016-11-20T00:04:09Z, Magnetometer (corrected for device), x, -34.8782539367676
2016-11-20T00:04:09Z, Magnetometer (corrected for device), y, 31.0878524780273
2016-11-20T00:04:09Z, Magnetometer (corrected for device), z, -31.8088989257812
2016-11-20T00:04:09Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:04:09Z, Attitude, Roll, -1.64159599555766
2016-11-20T00:04:09Z, Attitude, Yaw, 1.80101005580238
2016-11-20T00:04:09Z, Attitude, Pitch, -1.35052367360356
2016-11-20T00:04:10Z, GPS, Latitude, 42.3388994252703
2016-11-20T00:04:10Z, GPS, Longitude, -71.088213035903
2016-11-20T00:04:10Z, GPS, Altitude, 5.50854110717773
2016-11-20T00:04:10Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:11Z, GPS, Latitude, 42.3389139678724
2016-11-20T00:04:11Z, GPS, Longitude, -71.0882088449514
2016-11-20T00:04:11Z, GPS, Altitude, 5.36950302124023
2016-11-20T00:04:11Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:12Z, GPS, Latitude, 42.3389284266553
2016-11-20T00:04:12Z, GPS, Longitude, -71.088205156914
2016-11-20T00:04:12Z, GPS, Altitude, 5.39736557006836
2016-11-20T00:04:12Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:13Z, GPS, Latitude, 42.338944645638
2016-11-20T00:04:13Z, GPS, Longitude, -71.0882055760092
2016-11-20T00:04:13Z, GPS, Altitude, 5.52703475952148
2016-11-20T00:04:13Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:14Z, GPS, Latitude, 42.3389613256253
2016-11-20T00:04:14Z, GPS, Longitude, -71.0882048216379
2016-11-20T00:04:14Z, GPS, Altitude, 5.52428817749023
2016-11-20T00:04:14Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:15Z, GPS, Latitude, 42.3389741499371
2016-11-20T00:04:15Z, GPS, Longitude, -71.0881992895818
2016-11-20T00:04:15Z, GPS, Altitude, 5.41439437866211
2016-11-20T00:04:15Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:16Z, GPS, Latitude, 42.3389825318403
2016-11-20T00:04:16Z, GPS, Longitude, -71.0881933384306
2016-11-20T00:04:16Z, GPS, Altitude, 5.39281845092773
2016-11-20T00:04:16Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:17Z, GPS, Latitude, 42.3389885668106
2016-11-20T00:04:17Z, GPS, Longitude, -71.0881856270797
2016-11-20T00:04:17Z, GPS, Altitude, 5.35723495483398
2016-11-20T00:04:17Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:18Z, GPS, Latitude, 42.3389974935375
2016-11-20T00:04:18Z, GPS, Longitude, -71.0881776642716
2016-11-20T00:04:18Z, GPS, Altitude, 5.48379135131836
2016-11-20T00:04:18Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:18Z, Attitude, Roll, -1.57717088285701
2016-11-20T00:04:18Z, Attitude, Yaw, 1.76612147721731
2016-11-20T00:04:18Z, Attitude, Pitch, -1.23694462735113
2016-11-20T00:04:18Z, Acceleration (via User), x, 0.041987519711256
2016-11-20T00:04:18Z, Acceleration (via User), y, -0.174081042408943
2016-11-20T00:04:18Z, Acceleration (via User), z, -0.152998253703117
2016-11-20T00:04:18Z, Magnetometer (corrected for device), x, -27.0616188049316
2016-11-20T00:04:18Z, Magnetometer (corrected for device), y, 26.9272232055664
2016-11-20T00:04:18Z, Magnetometer (corrected for device), z, -32.3854064941406
2016-11-20T00:04:18Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:04:19Z, GPS, Latitude, 42.339005665893
2016-11-20T00:04:19Z, GPS, Longitude, -71.0881685279972
2016-11-20T00:04:19Z, GPS, Altitude, 5.27566146850586
2016-11-20T00:04:19Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:20Z, GPS, Latitude, 42.3390155565388
2016-11-20T00:04:20Z, GPS, Longitude, -71.088162744484
2016-11-20T00:04:20Z, GPS, Altitude, 5.47451400756836
2016-11-20T00:04:20Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:21Z, GPS, Latitude, 42.3390238127134
2016-11-20T00:04:21Z, GPS, Longitude, -71.0881578829802
2016-11-20T00:04:21Z, GPS, Altitude, 5.27141952514648
2016-11-20T00:04:21Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:22Z, GPS, Latitude, 42.33903190125
2016-11-20T00:04:22Z, GPS, Longitude, -71.088154781676
2016-11-20T00:04:22Z, GPS, Altitude, 5.31548690795898
2016-11-20T00:04:22Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:23Z, GPS, Latitude, 42.3390421690814
2016-11-20T00:04:23Z, GPS, Longitude, -71.0881531891144
2016-11-20T00:04:23Z, GPS, Altitude, 5.30550765991211
2016-11-20T00:04:23Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:24Z, GPS, Latitude, 42.339051724451
2016-11-20T00:04:24Z, GPS, Longitude, -71.0881526023812
2016-11-20T00:04:24Z, GPS, Altitude, 5.21007919311523
2016-11-20T00:04:24Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:25Z, GPS, Latitude, 42.3390607769064
2016-11-20T00:04:25Z, GPS, Longitude, -71.0881538596666
2016-11-20T00:04:25Z, GPS, Altitude, 5.40206527709961
2016-11-20T00:04:25Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:26Z, GPS, Latitude, 42.3390692426286
2016-11-20T00:04:26Z, GPS, Longitude, -71.0881560389615
2016-11-20T00:04:26Z, GPS, Altitude, 5.60311508178711
2016-11-20T00:04:26Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:27Z, GPS, Latitude, 42.3390772054366
2016-11-20T00:04:27Z, GPS, Longitude, -71.0881568771518
2016-11-20T00:04:27Z, GPS, Altitude, 5.63549423217773
2016-11-20T00:04:27Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:27Z, Attitude, Roll, -1.40480511469316
2016-11-20T00:04:27Z, Attitude, Yaw, 1.7615376368588
2016-11-20T00:04:27Z, Attitude, Pitch, -1.13362243334067
2016-11-20T00:04:27Z, Acceleration (via User), x, 0.107823342084885
2016-11-20T00:04:27Z, Acceleration (via User), y, 0.289574325084686
2016-11-20T00:04:27Z, Acceleration (via User), z, 0.0529111474752426
2016-11-20T00:04:27Z, Magnetometer (corrected for device), x, -27.8875007629395
2016-11-20T00:04:27Z, Magnetometer (corrected for device), y, 27.1505661010742
2016-11-20T00:04:27Z, Magnetometer (corrected for device), z, -37.3322143554688
2016-11-20T00:04:27Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:04:28Z, GPS, Latitude, 42.3390826117642
2016-11-20T00:04:28Z, GPS, Longitude, -71.0881506745434
2016-11-20T00:04:28Z, GPS, Altitude, 5.75912094116211
2016-11-20T00:04:28Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:29Z, GPS, Latitude, 42.3390897782914
2016-11-20T00:04:29Z, GPS, Longitude, -71.0881457292206
2016-11-20T00:04:29Z, GPS, Altitude, 5.64202499389648
2016-11-20T00:04:29Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:30Z, GPS, Latitude, 42.3390943045191
2016-11-20T00:04:30Z, GPS, Longitude, -71.0881412029928
2016-11-20T00:04:30Z, GPS, Altitude, 5.46563339233398
2016-11-20T00:04:30Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:31Z, GPS, Latitude, 42.3390961904473
2016-11-20T00:04:31Z, GPS, Longitude, -71.08813365928
2016-11-20T00:04:31Z, GPS, Altitude, 5.40786361694336
2016-11-20T00:04:31Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:32Z, GPS, Latitude, 42.3391000042132
2016-11-20T00:04:32Z, GPS, Longitude, -71.0881253611958
2016-11-20T00:04:32Z, GPS, Altitude, 5.50365829467773
2016-11-20T00:04:32Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:33Z, GPS, Latitude, 42.3391029797889
2016-11-20T00:04:33Z, GPS, Longitude, -71.0881184880352
2016-11-20T00:04:33Z, GPS, Altitude, 5.66732406616211
2016-11-20T00:04:33Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:34Z, GPS, Latitude, 42.3391059553645
2016-11-20T00:04:34Z, GPS, Longitude, -71.088112620703
2016-11-20T00:04:34Z, GPS, Altitude, 5.70425033569336
2016-11-20T00:04:34Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:35Z, GPS, Latitude, 42.339112660887
2016-11-20T00:04:35Z, GPS, Longitude, -71.0881061666376
2016-11-20T00:04:35Z, GPS, Altitude, 5.69680404663086
2016-11-20T00:04:35Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:36Z, GPS, Latitude, 42.3391181091241
2016-11-20T00:04:36Z, GPS, Longitude, -71.0880997125721
2016-11-20T00:04:36Z, GPS, Altitude, 5.40572738647461
2016-11-20T00:04:36Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:36Z, Attitude, Roll, -1.98419425874682
2016-11-20T00:04:36Z, Attitude, Yaw, 0.778506703028874
2016-11-20T00:04:36Z, Attitude, Pitch, -1.20200512988138
2016-11-20T00:04:36Z, Acceleration (via User), x, -0.742693901062012
2016-11-20T00:04:36Z, Acceleration (via User), y, 0.234457284212112
2016-11-20T00:04:36Z, Acceleration (via User), z, -0.38611900806427
2016-11-20T00:04:36Z, Magnetometer (corrected for device), x, -18.6899452209473
2016-11-20T00:04:36Z, Magnetometer (corrected for device), y, 34.0130844116211
2016-11-20T00:04:36Z, Magnetometer (corrected for device), z, -20.3943481445312
2016-11-20T00:04:36Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:04:37Z, GPS, Latitude, 42.3391249403752
2016-11-20T00:04:37Z, GPS, Longitude, -71.0880950187064
2016-11-20T00:04:37Z, GPS, Altitude, 5.48333358764648
2016-11-20T00:04:37Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:38Z, GPS, Latitude, 42.3391278740413
2016-11-20T00:04:38Z, GPS, Longitude, -71.0880852118797
2016-11-20T00:04:38Z, GPS, Altitude, 5.63073348999023
2016-11-20T00:04:38Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:39Z, GPS, Latitude, 42.3391268263034
2016-11-20T00:04:39Z, GPS, Longitude, -71.0880716331965
2016-11-20T00:04:39Z, GPS, Altitude, 5.69106674194336
2016-11-20T00:04:39Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:40Z, GPS, Latitude, 42.3391251080132
2016-11-20T00:04:40Z, GPS, Longitude, -71.0880566295898
2016-11-20T00:04:40Z, GPS, Altitude, 5.51827621459961
2016-11-20T00:04:40Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:41Z, GPS, Latitude, 42.3391285445935
2016-11-20T00:04:41Z, GPS, Longitude, -71.0880474094964
2016-11-20T00:04:41Z, GPS, Altitude, 5.21230697631836
2016-11-20T00:04:41Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:42Z, GPS, Latitude, 42.3391384352393
2016-11-20T00:04:42Z, GPS, Longitude, -71.0880461522109
2016-11-20T00:04:42Z, GPS, Altitude, 5.21426010131836
2016-11-20T00:04:42Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:43Z, GPS, Latitude, 42.3391507985465
2016-11-20T00:04:43Z, GPS, Longitude, -71.0880498402483
2016-11-20T00:04:43Z, GPS, Altitude, 5.00710678100586
2016-11-20T00:04:43Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:44Z, GPS, Latitude, 42.3391636647678
2016-11-20T00:04:44Z, GPS, Longitude, -71.0880572163231
2016-11-20T00:04:44Z, GPS, Altitude, 4.93813705444336
2016-11-20T00:04:44Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:45Z, GPS, Latitude, 42.339174645061
2016-11-20T00:04:45Z, GPS, Longitude, -71.0880631674743
2016-11-20T00:04:45Z, GPS, Altitude, 4.96328353881836
2016-11-20T00:04:45Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:45Z, Acceleration (via User), x, 0.28417843580246
2016-11-20T00:04:45Z, Acceleration (via User), y, 0.159361213445663
2016-11-20T00:04:45Z, Acceleration (via User), z, -0.00726318499073386
2016-11-20T00:04:45Z, Attitude, Roll, -1.00021657835634
2016-11-20T00:04:45Z, Attitude, Yaw, 3.12597558673525
2016-11-20T00:04:45Z, Attitude, Pitch, -1.14381224895254
2016-11-20T00:04:45Z, Magnetometer (corrected for device), x, -43.5180854797363
2016-11-20T00:04:45Z, Magnetometer (corrected for device), y, 16.0451431274414
2016-11-20T00:04:45Z, Magnetometer (corrected for device), z, -32.783203125
2016-11-20T00:04:45Z, Magnetometer (corrected for device), Estimated Accuracy, Uncalibrated
2016-11-20T00:04:46Z, GPS, Latitude, 42.3391808057598
2016-11-20T00:04:46Z, GPS, Longitude, -71.0880582221514
2016-11-20T00:04:46Z, GPS, Altitude, 4.91320419311523
2016-11-20T00:04:46Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:47Z, GPS, Latitude, 42.3391850386209
2016-11-20T00:04:47Z, GPS, Longitude, -71.0880532768286
2016-11-20T00:04:47Z, GPS, Altitude, 4.84350204467773
2016-11-20T00:04:47Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:48Z, GPS, Latitude, 42.3391950549952
2016-11-20T00:04:48Z, GPS, Longitude, -71.0880584736085
2016-11-20T00:04:48Z, GPS, Altitude, 4.80846786499023
2016-11-20T00:04:48Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:49Z, GPS, Latitude, 42.3392056581027
2016-11-20T00:04:49Z, GPS, Longitude, -71.0880678613401
2016-11-20T00:04:49Z, GPS, Altitude, 4.85393905639648
2016-11-20T00:04:49Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:50Z, GPS, Latitude, 42.3392125312633
2016-11-20T00:04:50Z, GPS, Longitude, -71.0880772490716
2016-11-20T00:04:50Z, GPS, Altitude, 4.86785507202148
2016-11-20T00:04:50Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:51Z, GPS, Latitude, 42.3392180633194
2016-11-20T00:04:51Z, GPS, Longitude, -71.0880878940887
2016-11-20T00:04:51Z, GPS, Altitude, 4.85723495483398
2016-11-20T00:04:51Z, GPS, Horizontal Accuracy, 25.0
2016-11-20T00:04:52Z, GPS, Latitude, 42.3392212065331
